V11, V05, V04, V07, V06, V01, V00, V03, V24, V28, V09, V08, V23, V22, V21, V20, V27, V26, V18, V19, V25, V12, V13, V10, V02, V16, V17, V14, V15
128.133691153, 108.843516152, 112.703988118, 108.788052623, 185.013032961, 37.5121352561, 133.479753166, 120.305902255, 294.908983151, 131.148338275, 169.71318765, 304.874539099, 152.653480366, 55.2939717678, 165.687088134, 144.734441592, 119.096783262, 953.865917595, 254.713554896, 692.509250574, 92.8423917733, 142.194597581, 156.647621298, 80.5167563974, 158.375020497, 314.20111025, 106.852122705, 119.097277985, 113.762549627
164.442532026, 159.534484704, 131.607378663, 90.6935586521, 148.949494616, 102.2315773, 102.484129614, 94.1814015822, 703.098836156, 198.90832069, 142.820565297, 466.448203004, 154.223404991, 79.1646327123, 165.219419363, 179.06542793, 115.04595958, 893.99360984, 250.426362831, 636.198493345, 104.52267554, 136.24223805, 146.235236577, 90.1054648407, 127.522956124, 312.965540929, 125.187855252, 106.164016566, 91.2376759934
147.274014102, 135.201085694, 117.356411439, 94.7135649185, 138.287623675, 142.183222566, 188.366911207, 124.606185888, 339.667246096, 166.161715402, 168.219506379, 427.275487607, 158.480471792, 10.0126698553, 153.49898059, 154.591875453, 107.030319123, 275.29273701, 159.715867704, 251.183508961, 97.0491997415, 144.286557026, 156.008120182, 87.8668809998, 119.195452275, 380.934199302, 119.362344857, 138.343848486, 112.727544705
82.6678361743, 126.193283153, 80.0298184893, 115.311548005, 99.5843430188, 63.226874481, 120.490810727, 90.1678254507, 68.4749170518, 137.943144143, 258.278010858, 462.040019386, 148.273546391, 56.4909966747, 146.80546285, 242.843464813, 137.157605589, 232.084492387, 200.586541053, 398.365936061, 81.4482465049, 136.496088142, 131.305432945, 109.225545048, 132.945650197, 294.150622331, 168.978558101, 69.28217296, 86.850740587
151.540260317, 149.358152615, 177.407028975, 86.1217623557, 138.373819169, 56.2546948036, 89.1668148221, 120.590298761, 36.1585062076, 166.009935438, 159.744812375, 757.923492575, 125.983989848, 108.602967661, 118.737761916, 157.240814227, 153.692320434, 574.712706863, 96.2281915592, 422.792110537, 81.1586458796, 133.104854628, 141.02020336, 102.634522557, 108.370235857, 348.413229041, 196.021727566, 113.247530486, 121.664346844
153.944529087, 164.809106917, 139.323845132, 102.316903956, 148.250139006, 100.733551653, 97.313674321, 116.027555251, 570.257674943, 132.988256438, 221.134854741, 534.566791879, 167.445055692, 69.2067653471, 154.890562245, 249.704927759, 99.2245773625, 39.5124901005, 171.865688257, 242.604093621, 113.784400509, 134.079117914, 159.21658613, 101.748044976, 114.202113589, 249.731663569, 132.130840398, 121.555935951, 123.253517425
121.552294414, 164.81093934, 134.847689574, 87.0404685538, 140.119477908, 70.279353645, 81.1374288459, 114.332062544, 204.347910375, 190.059276605, 293.422440792, 411.173176975, 125.159825741, 101.003923546, 141.734378243, 100.104828647, 92.515041613, 252.005430311, 77.993974031, 918.950752499, 76.8375211018, 157.192283361, 155.955012904, 96.1412467792, 126.206198898, 336.111162098, 110.903324263, 90.4146318147, 120.216468571
105.106009553, 161.227067291, 131.258949429, 97.1276277956, 88.9494436746, 85.1477973192, 74.8615658346, 91.0456584232, 915.854693431, 151.424313965, 270.722968893, 935.690103332, 108.233960373, 95.2866563837, 128.807602562, 60.0865264356, 74.6812768917, 136.880114509, 165.787865885, 460.433769351, 79.4452262234, 140.786051331, 133.987852416, 107.518824484, 116.709387035, 94.6740725748, 126.196452164, 181.887677631, 108.250366175
167.801587658, 143.619106396, 101.324105355, 103.979345509, 146.935427477, 93.3853299045, 98.0104163232, 115.033668773, 792.768576173, 136.159552763, 433.313430769, 332.910595615, 119.036725648, 82.5601220882, 119.49646243, 270.131595055, 53.415767741, 678.347884882, 140.272028895, 585.38773859, 97.3201080252, 175.421149239, 171.568425804, 110.644666561, 115.635728143, 385.561279455, 121.567626449, 161.035532009, 113.60349076
151.227081816, 150.650827222, 124.963284782, 90.1451413479, 88.6486051371, 60.8990791738, 84.7873316745, 91.8111010019, 653.616711388, 138.136338396, 173.242822481, 758.325636949, 175.337062254, 29.3736495728, 135.326644352, 169.765969241, 77.4839681094, 448.667059934, 149.093696521, 901.704348061, 104.928544769, 115.333526098, 153.977163597, 95.4513942127, 112.148473501, 216.538677615, 162.994011032, 108.844544902, 115.048171447
179.427056065, 140.865154348, 156.806089151, 103.588392568, 104.978311418, 92.8504629351, 84.7367888682, 141.060933412, 777.833118495, 175.346699706, 161.853251692, 622.637895379, 101.712424534, 90.2422298384, 143.028315045, 234.589260223, 104.820844497, 910.274598573, 153.02291166, 576.968588894, 104.361366181, 118.049114941, 142.542723638, 98.9529313585, 103.626511735, 186.115630344, 142.168986906, 83.4863674857, 110.198454772
145.099659356, 119.783972239, 124.431148628, 119.887561611, 145.879456806, 98.0852644113, 81.5996018477, 108.305034359, 90.9312432867, 157.882237855, 232.605143331, 862.378396211, 112.820968132, 38.8146245324, 133.68652001, 201.981390079, 135.338691401, 95.6302838757, 129.232215757, 452.205072348, 126.712295037, 114.303035034, 159.957274803, 94.3637296258, 124.562130324, 379.481129916, 168.01903762, 147.335694054, 95.9563030483
173.566541027, 158.595549896, 112.239679051, 96.5417714571, 221.248863196, 53.8735315104, 40.4017171751, 122.661381089, 690.531066057, 144.068433725, 377.53993504, 496.62614503, 137.716402567, 63.2577403235, 133.393916596, 163.348374748, 121.16443452, 823.587947845, 189.105669412, 343.634535663, 112.580822017, 143.261978011, 158.929035297, 95.306995778, 109.339646135, 322.080724097, 125.329360708, 175.503717636, 109.826839384
154.352391764, 162.25095262, 110.388295314, 87.0460619763, 187.726355429, 52.7416114122, 105.662884472, 101.830037783, 239.386273519, 154.332475928, 337.989494921, 633.655686421, 160.813175464, 11.4298930621, 118.599767785, 195.722974561, 105.771398876, 376.181981787, 134.634517896, 550.363432328, 88.9348665739, 143.972984248, 144.867324411, 88.7754122894, 126.265244807, 408.288447762, 154.291962707, 50.2883891904, 104.347982688
175.15332057, 150.181856991, 117.913693544, 106.884450537, 79.4822856136, 44.6948830771, 137.076122966, 107.922871297, 271.142935939, 184.198813384, 127.798739965, 494.747992492, 151.727615615, 75.7722864811, 135.627502255, 185.840815757, 95.110345974, 728.56627822, 128.549357995, 916.773440641, 91.1138930234, 145.704947957, 146.586517637, 108.618194898, 105.366454862, 303.113324145, 146.631185456, 102.402110465, 114.428228024
141.005910398, 153.491658902, 126.87643213, 96.2897385594, 51.8488333747, 60.4200748473, 88.3480204824, 95.3690409202, 855.019840208, 171.132132517, 242.978555435, 27.8510329642, 160.386585441, 56.6263298189, 144.131389653, 151.378532772, 115.924933996, 778.377054128, 203.687677126, 91.6342155935, 123.220579935, 137.474945851, 148.006018955, 103.556440975, 121.989947327, 167.675724831, 136.115175513, 5.74778343864, 108.248178823
176.741183844, 161.701622117, 164.718343809, 98.8192379618, 32.2250186066, 60.8545262205, 142.715553354, 114.170871304, 483.704381111, 138.220766385, 186.727262031, 576.552470207, 97.6640911508, 111.268789814, 150.316041692, 195.736709571, 144.265586449, 755.83803325, 249.145420301, 425.537825318, 110.539760841, 145.660383689, 141.25773725, 100.816164742, 141.834954045, 101.938500629, 167.018947617, 116.174281484, 130.469145537
140.245681017, 129.738088726, 123.07710143, 95.313693342, 113.573514177, 74.6775305646, 92.9331266494, 84.9262875626, 531.621268592, 175.79364984, 297.852484055, 823.648412265, 128.888540954, 25.1211214192, 177.22704913, 135.894647758, 102.73185353, 176.383774245, 168.974257144, 446.825781142, 114.676483249, 146.487596796, 167.266586944, 109.161632809, 112.131411334, 300.097854129, 138.710072384, 71.1539401427, 116.753187791
146.057263865, 148.556379594, 154.474083839, 98.7355693727, 23.8350931451, 82.0213206714, 114.350451598, 90.6895680184, 44.1960055944, 180.717142026, 396.771586562, 693.324822118, 120.737950033, 110.388060826, 145.906713397, 65.2930802334, 91.554230998, 592.127763449, 304.44262006, 848.959820818, 73.001830937, 125.668464294, 144.663920914, 114.48338212, 93.9388803192, 321.203219615, 154.356848957, 122.520610837, 117.851856233
156.348959757, 160.455504276, 109.520932349, 96.9060488363, 124.639647983, 80.4983239123, 130.330534495, 93.7156832379, 537.039220178, 145.099272979, 247.262072276, 780.060220082, 136.127742362, 4.94704291983, 145.961049723, 213.559788446, 141.497974414, 209.626784136, 183.097349167, 537.724505613, 127.159285449, 110.280943575, 156.619535295, 105.640157784, 112.124718608, 313.755315729, 120.288813324, 122.427220125, 104.827333319
108.145389369, 143.004511021, 122.358878717, 82.0137078373, 55.7992795587, 96.7475203299, 81.3129412667, 107.202155284, 712.626286593, 134.152011905, 259.06683852, 664.064046499, 164.632659074, 31.1720550073, 154.572393779, 222.237944634, 102.993966922, 464.463094426, 176.359447865, 829.340269619, 132.196808272, 157.939552, 153.034290948, 80.8185564608, 105.465098967, 316.18858749, 157.878732534, 99.1291450648, 99.3241487783
202.125094114, 195.731564869, 127.725409447, 81.6483623043, 21.7715571813, 107.0432157, 65.8952722534, 95.6892175614, 484.945088484, 146.604100193, 185.958710668, 309.918936882, 150.881346125, 25.8048724228, 113.280768283, 310.273371509, 60.1068837094, 782.261891548, 124.224029864, 711.30538172, 89.4355226435, 129.069944463, 143.965552886, 94.4162030933, 113.63878504, 403.116877916, 145.913842191, 141.353345091, 110.362109966
179.025530727, 140.921727185, 103.918274787, 91.4242663775, 127.183846175, 105.516073211, 118.243608019, 94.976133261, 694.446828609, 147.651027775, 294.982473697, 195.466000441, 115.185062349, 67.322964757, 123.309050076, 156.737735918, 75.2889677925, 707.940650568, 255.366178816, 654.996482495, 113.528869591, 132.540215265, 138.354455403, 102.543803148, 129.958049966, 327.458373014, 144.385596232, 84.9151699891, 127.422149206
159.08682148, 166.067984231, 136.921401937, 108.495419484, 159.598621449, 42.5422912808, 41.2196570794, 91.6374948495, 878.510501919, 169.063057187, 354.954588988, 291.320200423, 150.040807486, 67.7883662181, 149.404160014, 175.587200344, 101.36620782, 653.289859155, 248.196313238, 952.268295821, 94.125324607, 120.966342464, 149.925813673, 105.152474072, 124.258733357, 394.896829547, 167.242644122, 61.9322636902, 122.145807522
130.417838905, 128.275758839, 121.142236795, 100.612543047, 129.130638499, 51.7061372287, 129.356963944, 100.772093442, 229.654669378, 149.980236136, 378.457142957, 940.058846873, 151.970365996, 51.070649361, 137.414611725, 215.120505777, 77.1455439094, 614.811662284, 203.830451584, 222.999650244, 98.9640254345, 128.179164773, 163.33994509, 102.715546256, 109.04064939, 283.572585706, 158.536529866, 116.928732355, 127.064337639
166.108760787, 111.360183143, 123.440314341, 101.139536343, 95.1257108375, 87.4878638086, 91.1247444256, 91.0235310355, 50.4420118286, 150.722953002, 194.101237074, 341.049678104, 142.881158695, 64.5219769105, 131.345966525, 145.355396838, 115.409564633, 310.462607575, 223.084476626, 928.107427813, 83.6867464658, 150.072887929, 151.363798624, 81.9537579599, 119.564159101, 492.654648807, 131.203660192, 85.0091115966, 120.073153403
136.543785032, 167.125553913, 151.444204561, 58.3256980452, 54.6670240541, 58.5301791936, 114.576290116, 130.055742467, 759.857897908, 182.171492909, 132.288590971, 296.682333557, 150.700370992, 72.1414363753, 186.629397336, 220.545940906, 137.818962334, 141.782338762, 188.109460812, 626.120222265, 75.6833761057, 141.3196487, 162.553849415, 103.660673779, 118.454796682, 286.691461811, 167.088771018, 112.239468303, 134.175140003
177.023821911, 178.239397949, 158.941126015, 95.4433610336, 87.2069652474, 119.341288271, 134.461945658, 73.3117799916, 773.729548798, 180.059819302, 35.0015088987, 545.503293219, 99.1292039719, 79.2159879366, 114.007189238, 232.17002085, 101.928529014, 157.703755104, 130.495168582, 153.97994284, 99.8072624632, 134.507520066, 129.211395136, 93.553136857, 130.746838092, 403.313764878, 158.908121364, 127.267456164, 107.736561009
166.388132294, 134.462039448, 137.730849652, 92.4523021134, 152.947682335, 15.4103603391, 126.449295386, 116.383789193, 644.716427613, 135.54927602, 122.934720349, 110.637906743, 162.312038501, 17.6688502314, 164.591961521, 157.66651017, 93.8450285532, 985.326608125, 240.878084423, 502.809080466, 107.973739212, 127.123894748, 145.108072257, 106.294252253, 119.90521293, 419.792954214, 156.674432648, 139.146537931, 125.684913047
156.864147916, 124.860094646, 132.23921854, 89.4546637618, 106.322398236, 61.1423676936, 33.4350265252, 79.2047911266, 821.070571696, 156.687004289, 122.277740928, 872.124326779, 119.424766156, 76.9668580968, 142.399277625, 137.755271652, 126.752784108, 202.014186821, 230.496588132, 336.408379527, 96.5716014485, 140.568400338, 143.328339004, 101.939778108, 132.04684394, 493.956309954, 161.136505987, 110.37216718, 132.229791203
128.165580812, 133.775516249, 188.294732718, 97.8487668734, 148.299778841, 64.622125183, 40.1852936775, 78.1511509, 604.577702405, 171.109540967, 190.286239506, 716.37352126, 154.113941925, 88.1297250916, 159.236410731, 87.5785706605, 108.401999185, 250.801030073, 98.3431546481, 536.859117984, 107.776272045, 151.441091807, 183.271877209, 111.944011355, 117.340551325, 321.737025299, 132.645948164, 131.603378893, 114.093997098
187.568862584, 130.017307007, 125.124482695, 85.0147007169, 159.346327163, 72.4831554858, 116.148847495, 128.627882958, 83.9881022064, 180.559093373, 231.753225707, 693.669334702, 141.551480211, 110.520740295, 162.010288794, 238.516969681, 115.03040107, 875.459301244, 227.129826408, 488.784391095, 74.8582150913, 114.22411993, 137.701145325, 91.4225318599, 112.771339812, 389.449668772, 143.086206417, 121.393004629, 128.936295883
171.45596781, 148.807524352, 148.676331179, 70.9674101179, 176.454905786, 104.921598565, 110.604676645, 83.773282285, 669.294834875, 153.149659675, 242.889342989, 253.560882691, 106.331092889, 91.9671769319, 136.93596208, 194.05606184, 132.350957796, 152.383953782, 178.160019661, 886.901417725, 123.500733535, 146.030933131, 150.258918021, 92.0978915591, 123.890429838, 75.0517614345, 147.047523847, 136.150001575, 115.633704134
157.051399531, 143.927759654, 121.567463044, 89.7213129027, 181.771596962, 126.631443403, 147.962725786, 114.062361216, 889.430651282, 190.352311181, 89.6195921609, 874.780867708, 150.500721317, 68.5279545068, 136.010376776, 132.496308488, 70.4518338626, 301.477236029, 177.439891977, 845.830433449, 84.9138793207, 130.907286698, 148.618620489, 99.4082933143, 125.334933595, 515.16066436, 138.431900607, 103.938979266, 143.628174657
167.980237211, 158.119580645, 144.95064935, 103.111571343, 207.503418082, 119.543653547, 60.9788370518, 80.0158507062, 392.157883908, 171.33219079, 117.031039563, 826.161977747, 145.463441289, 69.5877967381, 151.707721106, 194.398662106, 105.005051727, 813.78617114, 214.30249294, 423.386899155, 113.884762522, 137.427984818, 140.846933316, 105.762118444, 111.569252907, 95.5087982135, 127.614682417, 156.028646364, 117.002075641
177.123408418, 136.509503473, 92.646330395, 94.6794570702, 12.9844107266, 50.8027606775, 87.0190054841, 84.3820152344, 556.188735575, 111.286684839, 438.445201385, 566.803560303, 137.130440677, 19.4177924895, 163.315561581, 115.818303135, 113.258750079, 578.227176126, 210.053820522, 788.740442341, 97.228318933, 140.615847062, 131.669989021, 96.9572085326, 97.1506324985, 259.931674198, 128.835647702, 153.311000937, 112.345854603
153.517257738, 127.046017574, 105.048544179, 91.5844161254, 196.153597304, 27.3913331571, 65.4973002412, 90.8849565703, 690.057593003, 162.034011081, 193.577347119, 401.321638177, 176.901774685, 76.0432413916, 155.116293365, 39.0069991889, 127.354748193, 366.698976737, 200.770263331, 780.635767638, 94.6108226065, 145.224371809, 158.479522838, 89.8880869723, 112.665588114, 121.186696575, 128.814297838, 71.5960431976, 116.575005132
153.177294838, 140.217285621, 132.978391052, 90.4506746137, 181.217825555, 33.6716088997, 114.34971982, 94.8870157919, 573.157090038, 134.618024645, 334.244124082, 81.6964739045, 129.747242025, 46.665668131, 146.067619761, 176.000228359, 144.66089762, 796.584196562, 131.997694983, 732.85857468, 72.2561436233, 141.549053855, 154.297751628, 97.8886863628, 122.010301183, 446.945649197, 152.341591064, 112.622238461, 126.089554731
136.256148237, 135.293460523, 122.854372787, 106.643159106, 110.201347733, 100.515134798, 99.0783268291, 98.3189469689, 346.75423673, 142.712493283, 192.523023703, 143.551473299, 131.743747713, 141.921925833, 141.858262737, 139.562397274, 58.3757733026, 964.485490899, 208.632127462, 693.336734277, 118.250053026, 126.633964727, 164.588450864, 83.121361231, 136.681391559, 307.96632663, 165.184294449, 127.3242019, 95.1640473515
139.268908529, 163.787012967, 118.015517543, 99.4167054775, 47.1800034571, 74.0863381113, 90.0813794585, 96.2638140429, 457.449119031, 105.945635825, 232.324717147, 692.791816127, 147.930123926, 56.4367813963, 119.100309665, 173.660911876, 119.043458042, 751.562902344, 269.59187633, 668.970584185, 103.172857478, 113.736463365, 125.029190913, 100.041995606, 115.682830379, 213.192634326, 136.450420891, 82.5368489937, 129.504828922
135.45806873, 136.780245746, 132.976865793, 97.8443028576, 116.901895542, 69.7373197482, 118.427264668, 105.332359452, 825.13869166, 166.778845767, 267.157481645, 668.887949355, 137.36713086, 104.312295103, 153.172087834, 144.169773102, 74.5573739009, 439.326797952, 163.728758584, 858.478879661, 123.37573432, 141.199116752, 150.549238557, 103.124132211, 121.843400032, 326.214871824, 119.583321155, 41.4461529782, 138.524857932
133.986032452, 159.110036303, 91.5810675659, 72.7200303676, 122.165447002, 41.467412977, 77.8855319725, 96.3257321574, 376.803182539, 137.212935082, 310.750383391, 643.584973234, 151.912771244, 84.7060550446, 169.379555332, 154.300677173, 118.730016602, 784.982800557, 225.019926731, 578.459982781, 102.507099846, 140.079366495, 150.107776834, 102.884437028, 129.907062445, 215.951388894, 178.741269134, 122.620857118, 99.9941103021
143.363567782, 126.355674809, 124.889906488, 98.9714976167, 159.771685529, 84.6499989076, 109.727494945, 122.87416711, 261.878703225, 161.990313492, 317.055463209, 739.075039781, 144.340085483, 95.1242229002, 148.081508458, 229.244566703, 133.40227957, 117.398517895, 130.536903376, 593.363562349, 96.1992773737, 118.284379365, 162.381097006, 99.0554975435, 135.169259337, 380.305706951, 183.138566387, 71.4458657435, 118.78024446
141.33637318, 154.264439182, 121.727351248, 116.555326279, 123.817136718, 46.2727806413, 92.6849190924, 129.683830523, 185.365900192, 166.028236191, 405.309970744, 939.028747888, 144.724924048, 72.5923709815, 157.547773277, 164.900150997, 103.949429848, 913.171291535, 183.583670909, 895.913696462, 96.9628866444, 154.337026396, 142.303697516, 101.920549407, 149.153275815, 299.525313204, 169.136388316, 121.061954981, 97.9486641073
142.058920625, 169.422144112, 120.180229052, 105.360616923, 206.259035629, 98.8306617383, 131.83997386, 101.912309227, 114.100859678, 164.350178087, 226.871456537, 855.765226117, 163.045479585, 80.9173219137, 161.547597719, 144.389381986, 45.2281714231, 384.473623218, 141.473228452, 82.9399017084, 134.403264155, 133.328378547, 141.287122176, 111.313728803, 111.590603818, 295.204024978, 132.601055978, 97.8901377553, 105.465844391
103.539196612, 160.236831579, 143.782121814, 87.1269229255, 72.478083062, 131.235649607, 40.9552518788, 98.7178305094, 171.756862513, 126.290631775, 202.705253726, 625.177979766, 126.674246659, 74.912281424, 157.563061111, 157.065416807, 96.6626403133, 337.358570547, 114.487004767, 777.868805242, 108.111705054, 126.611334303, 154.120242732, 109.806201483, 118.890503048, 272.647326061, 155.324666705, 99.5987189102, 126.82077615
111.112518094, 136.646000307, 154.086816668, 97.7807528242, 121.97170384, 110.439393187, 109.431412166, 106.605137697, 409.091488056, 183.92768434, 310.498336821, 939.375982448, 119.866749801, 55.3938176172, 187.257826537, 153.734644621, 150.472705681, 104.50473413, 171.937313404, 715.74809203, 115.727444204, 138.357907904, 166.555148021, 93.6109076059, 110.265209363, 261.373420743, 139.360750739, 90.6025439098, 110.121622679
152.487099225, 174.76769238, 125.390809864, 86.4411308426, 90.0586658833, 56.038063469, 168.053305324, 80.9467256757, 939.652209366, 132.521258589, 88.5677540558, 347.894497669, 142.920499831, 71.1754972854, 161.041377323, 147.824309915, 93.4312716716, 550.026342069, 138.729816553, 880.361724498, 104.773757057, 165.561950331, 163.241005869, 104.111735771, 98.4712360259, 268.090603615, 149.82832698, 137.639257023, 142.645197797
122.977903315, 136.361841066, 99.0079133992, 104.010197126, 181.964613517, 126.460582872, 149.834937285, 86.8635903953, 870.757360073, 185.498016019, 87.3501829245, 656.387026347, 102.132545944, 78.2422849225, 169.324056236, 223.434474516, 84.4290502559, 227.836620694, 77.0521196203, 573.40143035, 102.60511984, 137.796566164, 156.823833034, 98.3768016312, 102.776640071, 149.65661382, 151.802667613, 150.624823232, 128.938041134
174.893313889, 149.130673826, 104.110214353, 105.706817906, 148.531950221, 88.5683034887, 117.355044509, 89.677397993, 182.186121501, 142.685339929, 181.882353529, 832.394551023, 158.44794146, 114.571269163, 178.039346509, 249.035836119, 76.9904845603, 690.716267368, 88.1425371316, 316.273712695, 103.197286856, 140.727706674, 141.521571316, 102.239044198, 96.6092244531, 431.460302606, 163.41092373, 166.226664858, 102.776609375
115.973406877, 148.396546781, 154.790844593, 100.36822608, 182.42317497, 42.9041391054, 117.917454737, 73.530025006, 784.596140216, 147.366845871, 379.37520334, 121.101021174, 189.825905146, 107.784039437, 173.996163421, 101.637900716, 110.795956228, 570.817850342, 157.896268048, 30.5690282546, 93.994125851, 116.273192207, 120.224184287, 112.87532857, 124.899613992, 389.662337624, 100.365268165, 127.267347621, 109.803241916
136.263011946, 136.162151209, 160.299259095, 76.042643796, 82.3951559473, 172.909379696, 87.251713198, 90.4032388181, 203.359523513, 133.93519745, 180.740333758, 460.939497239, 137.082658438, 87.067825517, 154.657108046, 131.913831554, 146.679272956, 916.895830591, 198.731976192, 986.380054119, 89.9556129217, 132.923212917, 151.796059032, 103.833869198, 119.510005259, 425.279438417, 137.45551774, 115.429681128, 114.56208076
166.384252168, 140.671869637, 74.0739546914, 97.9055696675, 62.70895282, 65.0486524612, 72.9843943035, 99.7262817491, 690.228232434, 173.789352424, 325.628892486, 336.028716726, 181.249566666, 76.8697954365, 128.468698893, 208.742806672, 131.270079717, 828.972190775, 189.646730051, 35.2241486953, 94.79951217, 127.565586993, 129.680841204, 102.648514555, 114.894997342, 111.197850096, 183.851435863, 154.527633324, 104.046907144
154.104250987, 142.819339789, 111.400228105, 108.843496525, 152.214327248, 87.4975784829, 83.5519727023, 102.535160396, 853.108564628, 171.793779745, 258.331816823, 457.478120861, 115.550997575, 125.388100842, 134.273665742, 210.834980961, 148.470204266, 652.861258223, 225.637864593, 1.30035728798, 89.5491370195, 126.382067471, 136.911145548, 108.497710121, 94.2312881261, 246.222205404, 193.39554713, 101.023118651, 106.830033258
111.835049783, 147.434699571, 129.340246354, 81.4342472671, 179.15631286, 72.3688215542, 83.1320005869, 99.8236098246, 612.334253971, 189.02383642, 214.25510993, 17.8862483895, 118.958426564, 84.904050215, 162.49229198, 182.227234616, 120.269405669, 762.475141146, 93.1918619691, 614.033998646, 101.364252371, 127.259141439, 138.059538687, 101.23616676, 112.664656525, 289.075060883, 143.646336842, 120.373908935, 140.509409
140.679386464, 156.711549448, 131.780522006, 94.7855143925, 136.574383104, 117.140108424, 60.7837650496, 104.303759748, 477.42013849, 169.89481126, 278.83495123, 921.976193432, 149.177340526, 123.497559817, 112.199290436, 81.8975617409, 154.000188823, 462.715160706, 280.676484371, 304.24039314, 91.1271300762, 133.158780433, 139.678933881, 95.1674653554, 120.973105949, 388.774874159, 136.219753955, 124.813644872, 127.816085084
157.627222136, 142.34932436, 84.8746040254, 90.9381244657, 143.603992689, 98.1277599767, 67.2866245339, 117.442553577, 580.93176037, 175.34727777, 100.510711601, 521.498568274, 128.636415457, 68.822346473, 120.823672832, 243.3584667, 97.6893339834, 197.696718048, 137.264186482, 977.573970699, 126.891425377, 151.804721205, 175.377207789, 108.567221612, 111.604123065, 212.286822904, 157.890938579, 137.599960762, 109.619996039
170.338087924, 132.835841967, 127.959144277, 96.9972001883, 115.720262051, 52.1718584333, 169.653870427, 123.453903346, 430.151481536, 174.706530461, 85.3347231376, 953.286949215, 112.037524285, 100.531264062, 125.058240031, 198.613243801, 103.322281243, 173.465744573, 168.054860816, 577.381285027, 105.484072127, 130.110966182, 149.065980681, 99.2033589339, 119.248066938, 463.078411598, 163.580716591, 120.667529944, 104.345904917
134.219689336, 172.428406932, 111.143736195, 89.5691552928, 158.554331239, 129.588720356, 73.4033848223, 71.4404788992, 45.654713135, 199.143278565, 71.9480637802, 224.806923754, 165.429516875, 123.319464028, 161.834646492, 129.012181385, 76.2314754694, 745.564094962, 230.185417039, 786.485490953, 113.658354023, 150.558571999, 155.080148593, 99.9509541906, 124.753504351, 351.040233193, 128.128854544, 134.765888659, 128.911135812
129.638494916, 130.646095251, 120.024227917, 95.7978951414, 207.642878168, 149.850987338, 99.0390990586, 115.097965791, 263.950790775, 148.436073907, 151.735337492, 230.286534504, 109.388456673, 73.6785242884, 141.430713716, 169.963536186, 87.2542491165, 560.848876118, 232.932491764, 188.836053941, 98.2331470678, 160.825450725, 138.563257109, 108.236291296, 113.568007214, 235.739159697, 150.543789527, 44.637568329, 121.487504698
146.176165945, 133.524383211, 120.421492632, 72.4977666391, 105.469450169, 80.7947058858, 75.2237994849, 106.680098246, 280.941042043, 109.733792432, 146.808978904, 665.03353755, 140.264690869, 144.860151811, 114.491740449, 200.271853452, 89.0006358198, 179.55009327, 197.269058039, 546.956524484, 108.966614829, 116.304159266, 141.148659534, 110.057443667, 137.851289307, 344.0819733, 156.118721639, 110.262802378, 120.266934408
133.569815801, 161.39812945, 126.600715676, 85.1840860163, 68.1683558349, 82.3243236164, 111.362073193, 97.0279589847, 938.846221832, 157.211624198, 302.314406348, 685.498407078, 173.005424872, 57.5790790622, 142.071485554, 145.910848201, 86.7116712396, 621.136270155, 146.992070585, 276.415317835, 100.40278049, 130.880580859, 149.011009022, 112.57601115, 101.268755421, 251.276413289, 145.982493172, 136.191489733, 102.527299979
131.267334759, 153.79107357, 117.509146684, 89.0108386083, 92.884721293, 114.49893457, 62.2999343885, 111.248197828, 709.937719445, 189.458929538, 242.479150769, 493.323198415, 156.281127225, 27.6739111738, 156.304467978, 211.857339949, 123.724738745, 264.067223572, 206.252555397, 114.521262277, 119.745469709, 122.433942609, 149.819739829, 94.9176522751, 130.319948085, 293.571842492, 130.339382673, 76.1819897702, 107.086387658
118.618508547, 112.312560335, 137.247541411, 96.0719696065, 183.854205056, 2.78443672169, 58.2299746549, 83.8379275026, 377.080027119, 172.801757524, 310.601202021, 66.2137974899, 125.910971457, 93.7019543432, 151.198877787, 204.164242995, 100.818821077, 658.471147555, 220.495010253, 247.721506016, 90.7708641473, 133.565888413, 150.781254986, 105.053005531, 116.793872544, 268.178213667, 147.448076821, 139.129239588, 125.144951653
133.763550605, 127.453016988, 108.665318842, 118.401385274, 108.399609616, 62.9626176862, 122.136051626, 98.0359428615, 121.649844666, 139.041577385, 198.112231821, 675.119583442, 109.408446378, 99.0053744119, 159.678262168, 308.892374442, 104.711618746, 91.7354282906, 181.799797006, 290.862500755, 120.715734944, 126.618979071, 157.532079258, 113.724631507, 98.3819700844, 268.689613975, 137.995920717, 130.495001163, 123.281622265
181.582273493, 158.43696415, 109.777341843, 102.272265602, 176.423482182, 48.4161193793, 108.135876813, 102.48080896, 616.057298733, 168.109664418, 55.8532843272, 413.692277808, 158.314831493, 94.1846125892, 150.910727457, 209.613207459, 121.804541128, 829.111655995, 122.308343625, 939.143532167, 107.780866438, 129.946402525, 159.125786144, 93.506518402, 128.255425479, 228.678720028, 132.442448344, 92.163671259, 107.972319261
166.59210894, 141.940225114, 126.029238259, 100.760092562, 132.060954314, 58.6347596665, 98.3471677769, 121.841554987, 569.234021007, 182.607534011, 221.106744492, 79.5740401619, 156.30241113, 122.064411874, 143.574030073, 167.877878305, 129.840164233, 356.407101663, 223.352679875, 100.882880665, 89.8491310403, 127.476860699, 153.923567214, 94.800840563, 126.051807563, 434.861616456, 123.560097022, 103.696439046, 101.438169242
