V11, V05, V04, V07, V06, V01, V00, V03, V24, V28, V09, V08, V23, V22, V21, V20, V27, V26, V18, V19, V25, V12, V13, V10, V02, V16, V17, V14, V15
187.85129547, 169.949350787, 135.582608314, 81.4761250938, 170.85224084, 105.262194149, 60.6347680968, 106.463572276, 710.636370153, 149.915058817, 24.2152173458, 388.326877793, 142.407171661, 146.166611904, 130.25826626, 136.270920142, 152.352961833, 878.032323434, 261.564872224, 136.607919488, 131.341175764, 154.005535775, 126.76834812, 105.922593731, 104.230829261, 129.714713755, 120.279294045, 220.360224151, 129.116506823
175.902882017, 150.779212106, 127.359016951, 108.754250955, 159.320473851, 135.790086626, 83.3909660788, 125.594608707, 951.563912156, 158.986206818, 92.9494829204, 879.75260874, 182.701445086, 200.677930131, 152.25105788, 168.115338492, 189.043274786, 310.829265701, 197.966932487, 173.956764039, 158.797473012, 151.809382096, 147.351166744, 108.110090057, 124.864459571, 152.108859919, 132.790436729, 152.895627292, 152.075936579
163.770391947, 147.835106747, 125.665176568, 87.9281896175, 155.58410558, 110.207619929, 87.4205031667, 119.23358622, 672.915379475, 171.79325677, 71.6282131029, 535.327067633, 149.782291163, 150.606632346, 137.89514395, 148.792162786, 155.262873572, 977.830643114, 188.805992413, 148.99363555, 139.538411371, 154.002768262, 137.569867183, 91.2044176301, 106.741378512, 137.718126428, 126.561074296, 154.82747166, 137.648349483
188.884651849, 132.556300173, 121.544520911, 113.240880858, 147.563393489, 154.055954652, 91.416491298, 117.564974217, 156.952544138, 189.100076995, 110.891162069, 780.560838934, 157.485298605, 160.014907929, 151.811926754, 152.101454725, 157.599782219, 979.035929991, 251.818021268, 157.419037666, 152.401378606, 158.397085487, 149.85751332, 110.404200708, 109.63967342, 150.76615813, 136.979978376, 202.574904263, 150.745734943
155.70104165, 133.711502413, 133.232534096, 85.910393459, 144.542905828, 129.027388204, 54.9594480917, 125.273765414, 703.845238654, 161.761655027, 29.9169413074, 945.121567947, 179.49865747, 153.91429408, 149.691198122, 153.125039168, 185.454155392, 846.166057286, 200.294409309, 171.507165446, 149.704495015, 152.710464455, 149.610348927, 105.165466584, 122.585146394, 149.689633676, 133.137581866, 168.976606085, 149.689120052
178.754884494, 146.272254846, 145.040101602, 111.381550022, 151.463440792, 184.746872175, 111.58491149, 131.170423646, 155.37540153, 169.101301869, 101.291422498, 845.67716894, 168.762307919, 167.719376573, 141.98729605, 146.628388598, 172.516222587, 184.118488194, 172.253292379, 153.993585431, 142.291107698, 145.421755576, 140.91131008, 88.1186518582, 122.811253196, 141.94853499, 137.912427573, 158.378933829, 141.138708013
184.622856548, 140.718651082, 138.953895904, 72.3194963539, 156.91324295, 141.826505431, 90.3136159726, 123.571929006, 881.846235155, 171.491179544, 50.2617922727, 306.65728995, 167.234860265, 169.583325237, 164.238924698, 164.336190503, 187.045316963, 391.122828909, 222.114654586, 164.755023556, 164.250626029, 168.072057442, 163.969329056, 89.2827903461, 112.809450064, 164.206739375, 140.055797997, 170.961833205, 164.19075851
151.096439555, 126.80120332, 124.410722995, 92.7875699403, 142.948155843, 142.640477276, 119.582027875, 120.725222737, 725.271233177, 178.37394165, 4.95271644257, 826.551684315, 156.065209525, 152.603757854, 147.257319255, 155.779134768, 156.744309118, 207.782270434, 241.483374331, 155.787789018, 147.594661509, 158.113143678, 146.988782915, 106.600936099, 119.594974336, 147.209458182, 105.623029762, 176.256105467, 147.10477476
189.758198284, 141.358087956, 141.104449792, 101.930633163, 158.038500726, 147.533117907, 113.050304065, 140.12821474, 472.700905304, 173.259958559, 87.6163024599, 226.582409274, 166.895993513, 174.450084622, 154.565602131, 157.492944872, 175.267607215, 704.384504408, 257.417133069, 160.950863055, 158.225779516, 153.96314797, 153.308023369, 98.347185379, 135.205782694, 154.024894037, 143.905739849, 156.393061458, 153.903517459
149.797493834, 147.594909245, 143.605227198, 82.8301216289, 149.536354743, 158.444433855, 61.2924188054, 143.566870043, 338.772567892, 196.417274442, 20.4591128418, 704.597135484, 185.359820802, 145.131817017, 143.792174203, 161.261837049, 203.613014747, 552.010145075, 248.603986144, 178.478852672, 143.944986592, 148.735668407, 143.196093532, 97.4707313398, 136.41881004, 143.743749806, 100.595619105, 168.245718598, 143.73216994
200.6923575, 140.398964143, 130.230713163, 105.395291832, 184.62288863, 186.645139173, 108.952615376, 127.218716616, 404.721737823, 169.033296852, 23.1411713315, 434.852158962, 162.412413954, 191.938216758, 151.380775922, 152.424187976, 176.408790691, 251.932273719, 178.218686721, 153.53608181, 153.458693803, 150.013468795, 146.207568187, 121.219411643, 122.14440996, 150.940965247, 141.563131168, 156.729509664, 146.357398942
179.903265084, 136.35637074, 125.451028936, 102.292476131, 174.746889093, 127.227063641, 99.3103090083, 112.64650622, 141.275418782, 151.828949683, 5.59570449206, 563.028230624, 139.629947612, 175.50493028, 137.867623876, 138.65293544, 149.786311329, 797.846756406, 154.19552001, 139.1695348, 139.629901267, 149.594543577, 131.666509615, 82.7956953895, 110.548381989, 137.497755417, 108.546689483, 175.001670067, 136.641844976
162.859320292, 149.197621423, 139.833452322, 92.6734370861, 158.719066798, 105.617461439, 75.4943509549, 123.566648157, 362.627257423, 170.337536792, 63.9642706611, 827.370327042, 175.999931443, 169.806386502, 165.537528832, 166.555439367, 188.113946993, 848.648028744, 190.300231867, 171.832639097, 166.245070721, 163.752411357, 162.002234297, 118.918369702, 102.533036932, 165.02823664, 127.777697226, 165.289062732, 164.110850958
183.326122402, 157.884695267, 151.124906084, 91.9790243776, 166.307198879, 114.790885686, 67.0488982378, 122.374664752, 618.272340246, 181.763438632, 54.129430696, 333.415878009, 179.371917651, 163.800540937, 156.248476828, 157.61461847, 188.5212703, 830.174123231, 208.435468011, 157.888519675, 156.985314113, 160.836704878, 152.638842612, 101.941800009, 96.7996232636, 155.961176777, 134.396927788, 189.9040118, 153.224403353
167.510611947, 146.458078531, 126.691390182, 103.395221929, 149.660686537, 131.204640792, 73.6292293693, 123.096638488, 808.219429888, 169.953551122, 30.0578404282, 857.640114319, 167.5563326, 184.908587506, 159.405412027, 166.751008044, 168.003497427, 528.066812133, 172.802678291, 167.270151278, 159.613469621, 160.097783821, 158.739638255, 77.8785055589, 120.353523767, 159.281958872, 151.809035314, 181.87487357, 158.947737407
167.083359568, 139.423551838, 135.962986606, 100.976524617, 149.886900438, 133.552599351, 103.684681143, 116.36517904, 190.783551949, 175.614238114, 78.172391954, 919.808246363, 176.396351301, 148.822230789, 145.559514944, 167.792380061, 185.796381983, 564.016349049, 265.770311463, 170.055830435, 146.658564651, 153.12031796, 143.947073363, 107.860821868, 111.626701068, 145.526780896, 133.091598867, 176.5916698, 144.381758044
160.317363687, 155.098327996, 128.381533876, 100.377332609, 160.218240443, 112.220413484, 72.1712829897, 118.451081119, 286.680471581, 156.600104703, 62.0365265265, 455.637246852, 163.903969043, 177.41474556, 152.78045443, 159.702705848, 166.7722911, 623.74321548, 212.564848684, 160.296145489, 153.020587967, 153.394982018, 152.493276579, 113.514233143, 102.10043488, 152.533622559, 140.222391728, 157.628355283, 152.53023025
177.647570767, 176.654563927, 149.118411927, 93.2896717032, 177.547574688, 133.495533088, 117.59134983, 139.52709503, 508.959016215, 156.028894372, 0.839914818416, 841.411239432, 176.012054255, 162.702849485, 149.708495639, 167.085758915, 181.850572955, 364.578744876, 211.537261643, 172.619435071, 149.854208365, 148.093930268, 140.274958132, 85.808889863, 131.653523833, 149.120429522, 132.849339127, 154.708415096, 148.670825895
171.076880619, 166.220419619, 118.653123181, 97.3578113416, 167.473748882, 104.26426587, 79.9772579524, 98.5980317631, 259.580856695, 166.071460809, 57.8588442645, 929.945459215, 165.769007797, 197.736383082, 161.802926626, 165.350715858, 179.846550522, 354.363504231, 280.146837465, 165.736494618, 162.765138354, 148.928349537, 147.128668701, 104.067665677, 90.7113927566, 160.049937312, 145.693523887, 169.900335773, 152.971184246
193.115859969, 165.824478035, 133.051420368, 101.799244111, 176.426907195, 127.127379862, 94.7766856755, 127.772792835, 203.096372912, 165.163128202, 63.4034873579, 359.178858919, 163.42579914, 145.200940318, 141.753731799, 146.710345491, 182.730766495, 305.699643357, 222.485573228, 160.583347428, 142.622280379, 143.903117827, 140.363658306, 98.1420361015, 125.269648576, 141.247184751, 132.823526814, 152.295535912, 140.536073314
181.441789471, 166.754093226, 123.332339735, 76.5447562855, 172.027836913, 124.316034935, 97.2595331629, 123.216949663, 193.465914217, 163.309818496, 48.815972307, 421.915202535, 157.400723421, 168.501822278, 151.565593795, 153.352628911, 158.81138115, 206.362956413, 157.707491555, 156.292197327, 158.569884325, 152.215880506, 142.749745425, 107.115949078, 123.004884958, 150.966279145, 132.264916272, 164.066859083, 146.731966464
187.808449602, 159.115039307, 135.441952494, 83.1312927592, 164.689292515, 109.704999459, 96.4749470572, 108.395645242, 680.363620178, 202.543685053, 36.8997863416, 534.611647905, 199.800224389, 203.704663007, 179.629659932, 182.055761048, 202.725725074, 716.692729742, 212.817672657, 183.315267493, 185.758069352, 178.482929293, 175.897440588, 99.477227336, 102.276264817, 177.308335143, 131.615785215, 183.669825091, 176.053968205
180.810395399, 158.370043028, 133.802231984, 92.7052085988, 165.672234902, 110.765240089, 105.653780401, 128.250503194, 220.4266559, 178.383450238, 79.0035207994, 496.382148718, 161.688988971, 145.941170848, 131.234682661, 134.832263978, 186.852132992, 853.373285938, 198.593696087, 144.235931839, 132.355631063, 151.915502489, 127.501480827, 94.5158422514, 109.001398219, 130.75976224, 123.625397008, 174.897026841, 130.433965876
154.413306647, 146.728599871, 113.1695969, 76.6902577867, 153.177529097, 128.117387831, 100.441182197, 107.802922975, 483.315103305, 164.098741494, 67.7563760886, 318.59821795, 170.881533404, 145.357806531, 141.779443887, 149.096831976, 173.456983154, 567.59522002, 212.36321719, 153.304925418, 141.801847483, 143.579072989, 141.473050086, 104.064249985, 103.730385138, 141.745206403, 137.053788195, 146.940200334, 141.740220239
160.608040458, 132.084805417, 125.929879756, 82.7422676096, 133.357940335, 123.985448857, 91.8678116122, 113.681466795, 654.633297616, 170.137728846, 53.5539708428, 364.975063597, 163.324416143, 160.133559307, 139.700777751, 141.946986898, 163.974919249, 797.495900895, 176.939976157, 155.23266736, 139.826694839, 147.541061055, 138.423364216, 99.7005528201, 113.607023687, 139.228439782, 131.542609954, 217.107911477, 139.078614861
190.685647926, 146.343405653, 130.861780736, 89.1260963985, 152.993036766, 106.043181251, 82.4129963783, 117.561271861, 533.43537384, 142.850785513, 3.3214054825, 598.871247058, 137.369780719, 141.940588514, 137.027240606, 137.321331541, 150.349096568, 377.456229877, 258.834670035, 137.323480079, 137.038143434, 145.553305349, 136.385391425, 96.248488406, 100.903745589, 137.016040632, 122.597013623, 169.609854317, 136.964533131
141.884930481, 136.451218899, 126.415570829, 96.2634011343, 137.404515153, 99.4503482791, 87.91627944, 122.406932042, 726.740141033, 166.067467581, 80.9125366913, 877.832758262, 157.569593362, 167.140964774, 156.049784811, 156.883716357, 168.204432407, 198.617472475, 158.882036186, 157.349337751, 156.34363057, 146.53283698, 141.452940037, 109.720439015, 98.8778428724, 153.221936742, 138.505090249, 175.547357612, 145.665509573
167.886053504, 166.958265993, 149.211351567, 75.3944159981, 167.225537006, 140.441292171, 109.77036647, 138.945137936, 377.017424998, 164.987792237, 49.9047100109, 893.145228221, 171.18456172, 165.770163082, 143.739272064, 158.138984237, 179.07483546, 285.650224187, 165.262691585, 158.488771281, 143.769717983, 156.903870518, 141.844898282, 113.870347062, 125.658116586, 143.641210411, 139.385321823, 160.208642861, 143.631357248
159.458166412, 156.181853867, 153.971197539, 101.501642196, 157.951455386, 145.90579866, 74.3571151819, 152.461162077, 919.945732812, 169.914430683, 85.145194477, 647.88687418, 167.301040362, 163.064691765, 157.912171546, 164.85251314, 170.75376523, 284.187236231, 231.430165006, 166.770314692, 159.954827737, 163.084027516, 150.778462072, 89.4950172762, 125.613952473, 156.519675116, 136.272075829, 178.216127539, 155.696169168
189.833460264, 148.975534787, 145.707186662, 113.168167709, 164.235862588, 128.994838714, 85.3457878557, 139.403713705, 531.666135907, 179.112664039, 103.793712244, 309.414577596, 164.581467418, 150.990200666, 150.571823865, 154.541832198, 169.646767262, 782.467396236, 279.802246777, 156.579029389, 150.7179476, 153.732393529, 145.164933012, 103.880239054, 115.614144396, 150.242822675, 133.25168073, 206.364765346, 149.755740461
180.513620866, 145.975003448, 137.173634157, 78.0262263491, 152.434386769, 156.136737085, 88.6719363216, 98.7211216587, 321.472811741, 152.42859699, 42.9621114637, 343.919778973, 148.277291843, 147.744960028, 142.167593479, 147.012047397, 168.431253274, 503.02408937, 201.243760098, 148.217082784, 142.177543076, 149.53249884, 141.728049798, 106.880602891, 88.9508338874, 142.085674186, 140.734105447, 155.147878751, 142.03359029
165.240957426, 156.513859242, 156.025851155, 76.6457506281, 160.092809954, 125.930686789, 99.3278215278, 134.361405149, 958.862515592, 177.381474522, 38.5775655728, 959.158076787, 164.455543891, 197.44262546, 160.488669045, 163.890988245, 173.576613494, 438.877387795, 247.435757051, 164.14835002, 170.48298848, 163.792794871, 158.796040214, 107.112852824, 114.729746684, 160.396680348, 157.902778791, 190.788843298, 160.154870875
165.932855289, 138.467367975, 137.986373769, 100.277474606, 139.322520927, 154.030517581, 75.8326823665, 135.05064698, 351.711775014, 207.477527159, 41.6389398289, 417.160693707, 167.387511086, 177.511590479, 162.824313163, 166.875137319, 170.209127317, 272.75313889, 205.86827758, 166.972203303, 165.184404176, 170.705782303, 161.214802412, 95.5008266831, 123.040370777, 162.543090238, 145.621118265, 172.193357219, 161.803726173
163.682930271, 155.598274092, 146.93298999, 96.5532794346, 163.584290887, 129.165354421, 117.386491523, 124.39945152, 851.30417414, 173.330121106, 41.55431625, 960.405828129, 161.34448937, 160.281065685, 150.278592079, 154.780981817, 165.525032131, 755.003639342, 174.679051828, 157.097690814, 152.35699159, 137.198950237, 134.433201774, 104.093982916, 123.557151178, 149.475978228, 130.084484558, 141.297923868, 140.191365069
173.566462398, 150.992538529, 143.616104512, 97.7493238762, 158.065489265, 157.117861701, 118.56798378, 129.288470852, 650.207018169, 175.47552946, 90.9399328369, 804.388306023, 140.683073421, 141.190188292, 137.821486471, 140.141688129, 148.77380312, 272.957636832, 218.641375448, 140.196667609, 137.826651386, 144.483155634, 137.18308025, 107.505775336, 129.124363557, 137.802821382, 111.083250556, 147.769811228, 137.792625333
165.585210955, 141.768628707, 135.386323772, 91.9642173316, 156.349161125, 153.596046581, 106.844236907, 111.406635247, 175.782112928, 176.509452686, 24.9416051916, 541.224859681, 163.990584921, 153.250042423, 146.836974896, 149.499758027, 167.502072917, 489.226372793, 175.70561334, 153.135770653, 147.201674111, 159.856868439, 145.525427335, 120.265365042, 110.73836582, 146.431074246, 123.379535488, 160.402675406, 145.835118323
173.757369931, 130.562189231, 121.672287751, 99.7069696444, 164.286557419, 129.714195479, 105.512126975, 113.060925131, 288.893749719, 165.008498812, 60.11127482, 499.719854965, 160.034733379, 157.171502964, 151.17720256, 156.834144038, 160.107637735, 187.442305276, 235.432317077, 158.835757372, 151.455869361, 159.256807324, 145.157855057, 107.4907615, 111.463083838, 149.803889339, 129.730824717, 186.576652962, 148.46206503
159.064608476, 153.386745955, 132.766135036, 87.7176866362, 155.904908113, 122.602517314, 86.6818875424, 120.535506819, 251.71003153, 192.73049666, 34.0583340911, 578.706752618, 155.279212892, 180.172626604, 152.95480629, 153.371958242, 165.894118706, 871.06739393, 290.935888731, 155.201877217, 158.344736456, 148.327099077, 145.127161528, 115.382510122, 113.308834189, 146.166376688, 130.698362729, 149.064516287, 146.044938088
156.668925914, 136.657218553, 130.880585155, 100.106675907, 143.788127019, 149.177853197, 56.4837956809, 129.769314203, 873.336763213, 164.834973002, 72.5554044307, 522.085457034, 165.161568061, 144.845752668, 129.691218885, 140.944190093, 176.568302908, 868.667330911, 199.813761038, 147.883514153, 131.610207599, 143.186589456, 126.715670704, 94.694376217, 110.961887282, 127.944270493, 125.371383721, 163.637519419, 126.761341682
170.581356515, 150.26675661, 139.603704547, 99.3380058952, 164.03606138, 157.94082514, 81.4368685966, 128.730828877, 930.861354973, 187.376273042, 47.2735666502, 554.339078521, 163.696279156, 183.91094162, 163.101478388, 163.428395703, 187.16034075, 330.141499423, 196.057374432, 163.630615952, 163.310537352, 160.410407335, 160.304652336, 104.8995274, 125.151710188, 161.374696271, 158.232120844, 173.847812398, 160.38772283
188.4327007, 173.192077712, 137.976857897, 84.5357322835, 174.932450627, 126.555114896, 108.916265274, 128.5793423, 693.570897821, 179.517667425, 35.9160444681, 201.875324855, 152.820047846, 143.616732047, 141.664596365, 151.135090438, 153.486796128, 624.87106098, 202.326716202, 152.691663959, 141.966214253, 149.50030112, 138.025394173, 95.5070294975, 122.128170185, 140.241316926, 134.630579464, 183.205946321, 138.648836044
158.611245377, 142.102052397, 127.540617067, 97.1460086614, 157.231596784, 218.767105985, 111.881386807, 125.252209907, 874.651505286, 151.065656599, 58.2707039098, 843.850126261, 128.588606144, 125.857625376, 122.788864349, 128.168572773, 148.392855356, 330.885983713, 227.27999867, 128.359816284, 123.518183351, 144.523461711, 118.028615296, 97.296115874, 114.70158001, 122.084702527, 95.2337518076, 156.231988037, 122.03403432
185.276340862, 135.359866975, 130.756777423, 92.318946331, 138.142412478, 142.801259696, 100.964623541, 127.858705085, 162.876779017, 152.300837933, 36.312028374, 322.156187814, 145.634910061, 139.001212686, 136.888977593, 140.98010439, 147.19648831, 735.249880061, 196.568580263, 142.580415856, 136.9610775, 140.648552845, 136.312247543, 120.566967474, 116.159501684, 136.596829344, 128.691118186, 171.244833345, 136.594311846
145.248484021, 137.349792891, 118.641536753, 110.533934439, 137.416138209, 112.560424491, 78.1933140873, 115.887037138, 519.684185415, 140.11707433, 72.3183988659, 271.914112841, 143.865997102, 143.236077603, 133.999370485, 143.315892481, 146.009951987, 696.391782058, 188.664196611, 143.85139132, 134.041238255, 144.035373325, 133.339734729, 88.8527519834, 109.964064959, 133.861177724, 126.127506689, 155.398187695, 133.834087249
181.889735562, 175.185567689, 144.098849138, 91.392496542, 178.86370965, 139.824448822, 50.8254966725, 130.761641639, 861.072446352, 173.31602344, 50.4832067306, 499.029773143, 168.030173489, 174.913222214, 152.413665402, 164.376221846, 173.843280571, 287.197052843, 238.754042016, 166.697415635, 153.728782222, 152.40918774, 149.934044124, 88.7986553946, 126.92758613, 152.224027672, 130.52340162, 170.579990558, 152.198337208
166.913909855, 160.449486655, 112.237285879, 87.2280774253, 165.206895071, 130.337940902, 44.7105875782, 111.783081594, 261.635011376, 184.603699076, 28.8654640482, 999.123120559, 143.895376869, 153.916561414, 142.389746309, 143.269208169, 161.839349425, 889.479530272, 149.487596458, 143.563505615, 142.410428539, 150.246506366, 134.829877867, 95.8299592579, 96.1570761766, 142.200602079, 121.92772405, 161.811559366, 140.560086698
179.376143758, 145.99769068, 145.9048656, 97.7814762035, 175.683950282, 163.98555036, 86.698501436, 140.370661136, 749.223795969, 151.45795094, 90.2696141673, 572.177374125, 164.051860237, 140.484449198, 137.313405068, 148.803618164, 171.081420553, 827.777810049, 244.531766423, 150.616450623, 139.981432208, 133.67876553, 133.678408667, 101.700635141, 139.174451112, 136.833178771, 129.239220609, 150.949650878, 135.483850013
192.018548763, 145.734634278, 139.318507404, 96.3445527001, 178.2405162, 110.828785638, 63.3549667392, 113.84075591, 255.57037887, 174.988805097, 11.5380544765, 431.367278659, 159.245090417, 169.544883784, 159.179206855, 159.195786311, 160.128693464, 971.545247995, 325.295433591, 159.221970452, 159.256176483, 163.991199059, 153.133931576, 117.604057743, 109.871665908, 158.589614445, 130.133850116, 171.92399436, 157.843004042
160.997468096, 150.889633695, 140.716383959, 83.4195190089, 151.336826459, 177.778139609, 86.9451621656, 139.417663126, 474.551417521, 185.438005689, 11.7191048875, 448.022873944, 148.230376349, 144.726303644, 135.464258323, 147.788414349, 178.173404591, 567.197780699, 176.462601126, 147.952788795, 137.879343419, 142.708294678, 133.773292001, 91.0216969161, 122.126145286, 134.40153212, 130.602913, 154.658311367, 133.778044583
200.560977313, 141.998123126, 141.128266829, 72.7909669588, 150.81839427, 142.290096625, 102.632862736, 139.771851421, 477.749901795, 166.781478937, 39.6474707449, 233.496732254, 152.777582351, 193.38487541, 148.401145315, 149.396969813, 152.80107979, 673.584674494, 182.426400602, 150.743675179, 153.317324058, 152.974171156, 146.209095014, 94.3494948464, 135.427810992, 148.16774049, 113.16143718, 182.038283792, 147.913668312
169.513155703, 130.838567432, 124.90503403, 79.3832458839, 151.734188827, 140.180718298, 90.0493201904, 111.590097627, 816.847038287, 153.735666691, 62.7967851943, 234.171377176, 175.524459845, 149.433458112, 142.795452539, 159.904896806, 193.724822622, 571.909892729, 261.241552596, 162.815520776, 148.988866986, 137.452184938, 134.39666487, 111.267864795, 108.597505328, 141.345515508, 129.20714148, 165.189428391, 139.440453025
214.929401396, 150.484093228, 131.733743311, 97.9757389163, 176.435315372, 122.070333426, 97.8712415419, 118.019257399, 363.639655387, 172.813280235, 90.3705269077, 978.303844191, 147.429913592, 157.465186027, 135.386422854, 138.47822473, 151.003561518, 842.001093759, 234.113257811, 144.221926707, 149.274620375, 126.66529571, 124.83002248, 96.0537949351, 112.000669522, 133.686189432, 113.68163862, 132.346949876, 131.052647176
155.412306117, 144.566578387, 132.031639581, 97.309039925, 151.483252733, 119.90474586, 85.4806773748, 125.349225082, 872.494882854, 172.193264914, 53.2554300068, 730.05668876, 154.837292558, 152.291822916, 150.2121487, 151.709747237, 185.138335914, 429.398762719, 173.219364174, 152.403318715, 150.920334174, 152.095187778, 144.256636259, 101.81031929, 110.910128825, 148.847168894, 120.779304827, 181.638058762, 144.944415553
180.610241027, 138.92624401, 137.798140874, 112.214575513, 144.204416434, 117.418738341, 70.8424778888, 135.755692551, 545.935522282, 157.076532778, 92.6537563501, 220.93727252, 144.610881217, 155.321611801, 140.112579877, 142.786665226, 171.9163136, 439.343873957, 170.9682347, 143.802912713, 140.137574022, 142.574186333, 139.133042326, 100.745478498, 115.543987286, 140.109235887, 98.4330486321, 146.647508635, 140.093638872
169.319852789, 164.905605339, 128.936564206, 87.6007456245, 167.98127744, 117.696995293, 102.598473647, 113.663486046, 718.941147133, 202.017815882, 80.7930466596, 487.939699863, 174.63222882, 171.465487124, 163.968539881, 166.876748448, 182.226027303, 251.488099207, 211.377879999, 170.156231944, 164.209794626, 169.316659219, 162.906584715, 97.8749437623, 113.40937592, 163.845740293, 146.957211375, 202.390086098, 163.770643364
176.06488093, 155.576281577, 143.139206792, 78.3624975299, 155.94339207, 179.00370571, 108.060268735, 140.630359094, 407.995786009, 189.608199239, 72.3502558148, 928.732245885, 164.339806521, 152.497930775, 145.31176867, 155.429856996, 184.637784787, 456.248444508, 210.77028781, 158.659180486, 145.912671173, 134.168006689, 133.601947847, 94.3769982404, 129.099592936, 140.17551602, 114.147088991, 162.232582744, 135.521372643
176.875111108, 136.06674101, 134.881211806, 85.846010656, 144.547866472, 156.514248123, 81.8551854756, 112.239812651, 696.318913993, 199.85110685, 80.7667624109, 493.87935155, 145.886735536, 151.084813649, 137.026028175, 144.048902181, 155.065917486, 457.201148446, 208.236563427, 145.084342758, 148.411216471, 129.30697278, 125.621815095, 91.6161683019, 91.4763211266, 134.198749352, 111.727148652, 166.117441041, 132.911375111
151.950964483, 141.333131121, 121.726140119, 105.853950526, 143.862035331, 114.177808387, 95.8826483407, 114.718345674, 995.353308052, 172.470602362, 100.426264658, 204.233687314, 136.88859997, 129.785411739, 112.949955887, 121.32161452, 158.915943794, 400.574440443, 165.555663951, 133.715369553, 118.707296162, 144.908291763, 111.198857171, 109.824190773, 109.520872909, 112.427114379, 108.307747106, 157.712360375, 112.149342284
185.047156952, 175.685335233, 139.032559764, 69.9260719534, 182.608683449, 163.590191247, 110.33495082, 129.034374602, 596.647956977, 157.42011124, 67.093661705, 443.874339329, 161.139546488, 160.356856341, 155.126473534, 157.586038877, 181.041893608, 594.393070111, 172.14742879, 158.79440494, 155.42830639, 164.587155331, 153.148599036, 114.261860392, 129.027230137, 155.049253281, 148.543923947, 167.537593508, 155.042607948
173.275527676, 164.989936745, 129.55437258, 107.211993076, 173.03938306, 149.407967058, 91.7960860799, 123.585574154, 285.80408477, 137.356426762, 24.775075508, 694.776265245, 133.921060548, 135.263544267, 128.072965766, 133.171094303, 140.504753872, 506.700989096, 199.683413758, 133.518543697, 128.498946061, 146.275293173, 126.913030245, 81.3504059996, 120.587364117, 127.998194354, 122.471033238, 177.785291195, 127.515022131
165.239772203, 144.433765567, 140.035868903, 109.294560503, 155.254908374, 121.751250977, 81.5644473585, 133.068073361, 399.704943968, 172.867910105, 96.7349168761, 956.550038464, 179.965174241, 160.55740327, 142.158502288, 142.511088356, 194.415667081, 328.547645724, 144.527114255, 167.235212142, 142.311080221, 141.642520989, 140.854093119, 95.092254956, 120.498607327, 142.046930862, 138.404687092, 158.348859726, 141.997041866
173.484145362, 165.631667741, 139.648031494, 86.6928875617, 165.974066235, 166.56567221, 111.77598134, 131.483923041, 578.801191647, 166.043948331, 68.8361511868, 516.181794492, 171.237619427, 163.766165606, 158.291897109, 160.751933064, 172.292358936, 696.441435374, 248.326327073, 169.975437963, 161.70991674, 164.265572611, 155.760432569, 95.4953472006, 131.389454181, 157.912166592, 117.897376803, 173.536861151, 157.218749435
185.373880427, 167.547381665, 139.583382287, 80.3871760486, 175.699318347, 138.522488625, 86.2058395481, 139.048801522, 840.968593203, 193.347187969, 12.3242642317, 360.255901148, 145.304735564, 132.763869447, 132.034313033, 140.902053672, 148.766998829, 530.710616609, 187.600378217, 144.106378335, 132.660799457, 139.572159001, 129.57953678, 113.274702688, 137.385708438, 130.982039982, 127.87370203, 166.483889019, 130.515713187
215.456550261, 149.968546984, 127.398944279, 84.3299291765, 167.872922883, 143.80979517, 95.8432882958, 125.062104966, 992.077916687, 167.397659577, 38.3951451848, 994.554908633, 161.420162833, 178.423632964, 159.984980612, 160.58388254, 167.699812824, 663.870559265, 194.52195013, 160.690618991, 160.665682657, 156.157770109, 156.143368675, 95.554002007, 123.478268467, 159.499187007, 142.643797577, 164.617181865, 158.205340101
161.389332777, 159.584963694, 142.460781534, 89.8884128112, 159.754373601, 120.380636486, 39.3551714804, 140.333285497, 527.131958571, 188.713794049, 80.1231183756, 767.703382, 183.744490246, 185.500849705, 164.662881233, 170.010828326, 186.062618166, 863.795354207, 197.663712851, 182.754001785, 164.727224441, 164.686799201, 160.882855695, 86.8184045469, 117.523605132, 164.274464776, 123.395496738, 169.900862718, 164.103547244
191.509935331, 139.334918757, 138.986218638, 95.0113076543, 153.177758157, 187.081958555, 86.0972569205, 137.388806948, 224.339197629, 200.700172093, 65.6664227042, 728.111464925, 174.026015808, 179.830078274, 167.1556748, 171.223413723, 198.230824091, 603.341065751, 190.236641386, 172.062899215, 167.17711292, 167.336512094, 166.908347434, 103.137878247, 129.934454809, 167.110189892, 147.640143795, 174.8058527, 167.063322066
162.610544514, 148.293861075, 146.79498202, 89.8093381671, 160.071004525, 159.764772165, 86.6986628011, 135.814685214, 656.429825759, 181.934303908, 61.6049963639, 463.063941893, 162.152976275, 164.562997952, 161.836150649, 162.088093876, 170.950378514, 848.71512245, 206.730393248, 162.10242247, 162.564565219, 161.752398944, 161.560655217, 111.630016435, 130.169564073, 161.819236113, 143.954148051, 196.972145061, 161.800088432
171.128100678, 137.424795513, 135.589555082, 87.2636886932, 164.917963456, 129.14927685, 105.769011085, 134.364319826, 637.232286185, 177.151479566, 53.4015866177, 960.976059832, 181.357513524, 170.369399484, 166.792755607, 172.235103354, 182.391259373, 378.479199585, 258.125125262, 173.128581298, 167.212002401, 174.694110787, 163.852474052, 92.2779214377, 124.463108249, 166.091749617, 143.252811625, 192.006325945, 164.482919075
